Date	Time	DT00233_1-2DHW_Actual_Temperature	DT00233_0DHW_setpoint	DT00209_0-1Outdoor_temperature_measured_value	DT00233_3-4DHW_cylinder_temperature	DT00048_0-1mains_voltage	DT00227_0.0Operation_State_Source__HEAT	DT00227_0.2Operation_State_Source__IDLE	DT00227_13System_Power	DT00228_23-24Appliance_Supply_Temperature	DT00022_0CH_switch_on_off	DT00231_0Circulation_pump_request	DT00233_17-19Number_of_starts_DHW	DT00233_14-16Total_working_time_DHW	DT00233_13.2DHW_status_info_2__Circulation_Pump_is_running	DT00233_12.6DHW_status_info_1___free	
17.07.2013	20:09:18	57.90	55	22.70	57.90	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:09:18	57.90	55	22.70	57.90	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:09:27	57.90	55	22.70	57.90	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:09:27	57.90	55	22.70	57.90	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:09:27	57.90	55	22.70	57.90	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:09:28	57.90	55	22.70	57.90	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:09:28	57.90	55	22.70	57.90	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:10:43	57.90	55	22.70	57.90	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:10:43	57.90	55	22.70	57.90	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:10:43	57.90	55	22.70	57.90	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:10:44	57.90	55	22.70	57.90	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:10:44	57.80	55	22.70	57.80	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:10:53	57.80	55	22.70	57.80	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:10:53	57.80	55	22.70	57.80	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:10:53	57.80	55	22.70	57.80	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:10:54	57.80	55	22.70	57.80	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:10:54	57.80	55	22.70	57.80	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:10:55	57.80	55	22.70	57.80	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:11:03	57.80	55	22.70	57.80	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:11:03	57.80	55	22.70	57.80	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:11:03	57.80	55	22.70	57.80	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:11:04	57.80	55	22.70	57.80	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:11:04	57.90	55	22.70	57.90	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:11:13	57.90	55	22.70	57.90	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:11:13	57.90	55	22.70	57.90	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:11:13	57.90	55	22.70	57.90	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:11:14	57.90	55	22.70	57.90	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:11:14	57.80	55	22.70	57.80	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:11:17	57.80	55	22.70	57.80	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:11:23	57.80	55	22.70	57.80	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:11:23	57.80	55	22.70	57.80	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:11:23	57.80	55	22.70	57.80	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:11:24	57.80	55	22.70	57.80	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:11:24	57.80	55	22.70	57.80	0.30	0	1	0	54.50		0	59	1280	0	0	
17.07.2013	20:11:32	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:11:32	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:11:33	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:11:33	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:11:34	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:11:42	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:11:42	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:11:43	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:11:43	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:11:44	57.90	55	22.70	57.90	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:11:52	57.90	55	22.70	57.90	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:11:53	57.90	55	22.70	57.90	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:11:53	57.90	55	22.70	57.90	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:11:54	57.90	55	22.70	57.90	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:11:54	57.90	55	22.70	57.90	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:11:54	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:02	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:03	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:03	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:03	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:04	57.90	55	22.70	57.90	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:12	57.90	55	22.70	57.90	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:13	57.90	55	22.70	57.90	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:13	57.90	55	22.70	57.90	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:13	57.90	55	22.70	57.90	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:14	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:19	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:22	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:22	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:23	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:23	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:24	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:32	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:33	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:33	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:33	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:34	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:42	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:43	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:43	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:43	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:44	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:53	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:53	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:53	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:54	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:54	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:12:54	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:13:02	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:13:02	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:13:03	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:13:03	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:13:04	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:13:12	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:13:12	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:13:13	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:13:13	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:13:14	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:13:21	57.80	55	22.70	57.80	0.30	0	1	0	54.40		0	59	1280	0	0	
17.07.2013	20:13:22	57.80	55	22.70	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:13:22	57.80	55	22.70	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:13:22	57.80	55	22.70	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:13:23	57.80	55	22.70	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:13:23	57.80	55	22.70	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:13:32	57.80	55	22.70	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:13:32	57.80	55	22.70	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:13:33	57.80	55	22.70	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:13:33	57.80	55	22.70	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:13:34	57.80	55	22.70	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:13:42	57.80	55	22.70	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:13:42	57.80	55	22.70	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:13:43	57.80	55	22.70	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:13:43	57.80	55	22.70	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:13:44	57.80	55	22.70	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:13:52	57.80	55	22.70	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:13:53	57.80	55	22.70	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:13:53	57.80	55	22.70	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:13:54	57.80	55	22.60	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:13:54	57.80	55	22.60	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:13:54	57.80	55	22.60	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:14:02	57.80	55	22.60	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:14:02	57.80	55	22.60	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:14:03	57.80	55	22.60	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:14:03	57.80	55	22.60	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:14:04	57.80	55	22.60	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:14:12	57.80	55	22.60	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:14:12	57.80	55	22.60	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:14:13	57.80	55	22.60	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:14:13	57.80	55	22.60	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:14:14	57.80	55	22.60	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:14:22	57.80	55	22.60	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:14:22	57.80	55	22.60	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:14:23	57.80	55	22.60	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:14:23	57.80	55	22.60	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:14:24	57.80	55	22.60	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:14:25	57.80	55	22.60	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:14:32	57.80	55	22.60	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:14:32	57.80	55	22.60	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:14:33	57.80	55	22.60	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:14:33	57.80	55	22.60	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:15:04	57.80	55	22.60	57.80	0.30	0	1	0	54.30		0	59	1280	0	0	
17.07.2013	20:15:12	57.80	55	22.60	57.80	0.30	0	1	0	54.20		0	59	1280	0	0	
17.07.2013	20:15:13	57.80	55	22.60	57.80	0.30	0	1	0	54.20		0	59	1280	0	0	
17.07.2013	20:15:13	57.80	55	22.60	57.80	0.30	0	1	0	54.20		0	59	1280	0	0	
17.07.2013	20:15:13	57.80	55	22.60	57.80	0.30	0	1	0	54.20		0	59	1280	0	0	
17.07.2013	20:15:14	57.80	55	22.60	57.80	0.30	0	1	0	54.20		0	59	1280	0	0	
17.07.2013	20:15:22	57.80	55	22.60	57.80	0.30	0	1	0	54.20		0	59	1280	0	0	
17.07.2013	20:15:23	57.80	55	22.60	57.80	0.30	0	1	0	54.20		0	59	1280	0	0	
17.07.2013	20:15:23	57.80	55	22.60	57.80	0.30	0	1	0	54.20		0	59	1280	0	0	
17.07.2013	20:15:23	57.80	55	22.60	57.80	0.30	0	1	0	54.20		0	59	1280	0	0	
17.07.2013	20:15:24	57.80	55	22.60	57.80	0.30	0	1	0	54.20		0	59	1280	0	0	
17.07.2013	20:15:25	57.80	55	22.60	57.80	0.30	0	1	0	54.20		0	59	1280	0	0	
17.07.2013	20:15:32	57.80	55	22.60	57.80	0.30	0	1	0	54.20		0	59	1280	0	0	
17.07.2013	20:15:32	57.80	55	22.60	57.80	0.30	0	1	0	54.20		0	59	1280	0	0	
17.07.2013	20:15:33	57.80	55	22.60	57.80	0.30	0	1	0	54.20		0	59	1280	0	0	
17.07.2013	20:15:33	57.80	55	22.60	57.80	0.30	0	1	0	54.20		0	59	1280	0	0	
17.07.2013	20:15:34	57.80	55	22.60	57.80	0.30	0	1	0	54.20		0	59	1280	0	0	
17.07.2013	20:15:43	57.80	55	22.60	57.80	0.30	0	1	0	54.20		0	59	1280	0	0	
17.07.2013	20:15:43	57.80	55	22.60	57.80	0.30	0	1	0	54.20		0	59	1280	0	0	
17.07.2013	20:15:43	57.80	55	22.60	57.80	0.30	0	1	0	54.20		0	59	1280	0	0	
17.07.2013	20:15:54	57.80	55	22.50	57.80	0.30	0	1	0	54.20		0	59	1280	0	0	
17.07.2013	20:16:07	57.80	55	22.50	57.80	0.30	0	1	0	54.20		0	59	1280	0	0	
17.07.2013	20:16:08	57.80	55	22.50	57.80	0.30	0	1	0	54.20		0	59	1280	0	0	
17.07.2013	20:16:08	57.80	55	22.50	57.80	0.30	0	1	0	54.20		0	59	1280	0	0	
17.07.2013	20:16:09	57.80	55	22.50	57.80	0.30	0	1	0	54.20		0	59	1280	0	0	
17.07.2013	20:16:17	57.80	55	22.50	57.80	0.30	0	1	0	54.00		0	59	1280	0	0	
17.07.2013	20:16:17	57.80	55	22.50	57.80	0.30	0	1	0	54.00		0	59	1280	0	0	
17.07.2013	20:16:18	57.80	55	22.50	57.80	0.30	0	1	0	54.00		0	59	1280	0	0	
17.07.2013	20:16:18	57.80	55	22.50	57.80	0.30	0	1	0	54.00		0	59	1280	0	0	
17.07.2013	20:16:19	57.80	55	22.50	57.80	0.30	0	1	0	54.00		0	59	1280	0	0	
17.07.2013	20:16:25	57.80	55	22.50	57.80	0.30	0	1	0	54.00		0	59	1280	0	0	
17.07.2013	20:16:27	57.80	55	22.50	57.80	0.30	0	1	0	54.00		0	59	1280	0	0	
17.07.2013	20:16:27	57.80	55	22.50	57.80	0.30	0	1	0	54.00		0	59	1280	0	0	
17.07.2013	20:16:28	57.80	55	22.50	57.80	0.30	0	1	0	54.00		0	59	1280	0	0	
17.07.2013	20:16:28	57.80	55	22.50	57.80	0.30	0	1	0	54.00		0	59	1280	0	0	
17.07.2013	20:16:28	57.80	55	22.50	57.80	0.30	0	1	0	54.00		0	59	1280	0	0	
17.07.2013	20:17:42	57.80	55	22.50	57.80	0.30	0	1	0	54.00		0	59	1280	0	0	
17.07.2013	20:17:42	57.80	55	22.50	57.80	0.30	0	1	0	54.00		0	59	1280	0	0	
17.07.2013	20:17:43	57.80	55	22.50	57.80	0.30	0	1	0	54.00		0	59	1280	0	0	
17.07.2013	20:17:43	57.80	55	22.50	57.80	0.30	0	1	0	54.00		0	59	1280	0	0	
17.07.2013	20:17:44	57.80	55	22.50	57.80	0.30	0	1	0	54.00		0	59	1280	0	0	
17.07.2013	20:17:51	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:17:51	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:17:52	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:17:53	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:17:53	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:17:54	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:02	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:02	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:03	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:03	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:04	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:12	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:12	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:13	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:13	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:14	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:22	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:22	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:23	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:23	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:24	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:32	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:33	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:33	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:33	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:34	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:34	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:43	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:43	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:43	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:44	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:44	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:53	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:53	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:54	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:54	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:55	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:18:55	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:19:03	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:19:03	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:19:03	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:19:04	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:19:04	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:19:13	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:19:13	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:19:14	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:19:14	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:19:15	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:19:23	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:19:23	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:19:23	57.80	55	22.50	57.80	0.30	0	1	0	53.90		0	59	1280	0	0	
17.07.2013	20:19:24	57.80	55	22.50	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:19:24	57.80	55	22.50	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:19:25	57.80	55	22.50	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:19:25	57.80	55	22.50	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:19:33	57.80	55	22.50	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:19:33	57.80	55	22.50	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:19:33	57.80	55	22.50	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:19:34	57.80	55	22.50	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:19:34	57.80	55	22.50	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:19:36	57.80	55	22.50	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:19:43	57.80	55	22.50	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:19:43	57.80	55	22.50	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:19:43	57.80	55	22.50	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:19:44	57.80	55	22.50	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:19:44	57.80	55	22.50	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:19:53	57.80	55	22.50	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:19:53	57.80	55	22.50	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:19:53	57.80	55	22.50	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:19:54	57.80	55	22.40	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:19:54	57.80	55	22.40	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:19:55	57.80	55	22.40	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:20:03	57.80	55	22.40	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:20:03	57.80	55	22.40	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:20:03	57.80	55	22.40	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:20:04	57.80	55	22.40	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:20:04	57.80	55	22.40	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:20:13	57.80	55	22.40	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:20:13	57.80	55	22.40	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:20:13	57.80	55	22.40	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:20:14	57.80	55	22.40	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:20:14	57.80	55	22.40	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
17.07.2013	20:20:23	57.80	55	22.40	57.80	0.30	0	1	0	53.80		0	59	1280	0	0	
